노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,Column1
4101,한숲3단지 - 한숲4단지,74,신창.덕성2리휴게소,0,0,0,0,0,0,9,0,0,0,13,11,0,38,0,24,9,2,0,18,0,0,0,0,
4101,한숲3단지 - 한숲4단지,75,송전터미널,0,0,0,0,9,0,2,4,7,2,4,11,7,9,22,20,22,29,18,18,9,4,0,0,
4101,한숲3단지 - 한숲4단지,76,남곡사거리.남곡초교,0,0,0,0,7,0,0,2,0,0,0,7,0,0,0,0,20,24,16,0,0,0,0,0,
4101,한숲3단지 - 한숲4단지,77,한숲6단지,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,4,0,11,2,2,0,0,0,
4101,한숲3단지 - 한숲4단지,78,한숲4단지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,0,판교대장로동측,0,2,7,2,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,1,판교풍경채5단지,0,9,31,27,9,11,7,4,7,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,2,판교더샵포레스트11단지,0,16,42,44,18,18,9,7,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,3,힐스테이트판교엘포레6단지,0,18,47,49,13,20,11,9,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,4,힐스테이트판교엘포레6단지후문,0,0,53,64,27,24,11,0,0,11,11,0,7,0,2,2,0,0,0,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,5,판교퍼스트힐푸르지오1단지,0,24,62,89,36,29,18,16,13,16,13,0,11,0,0,0,0,2,0,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,6,경남아너스빌.서판교성당,0,29,67,98,40,31,22,20,18,18,0,4,13,0,0,0,0,0,0,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,7,태영데시앙,0,33,76,58,60,40,27,24,20,18,7,7,20,0,9,0,0,0,0,4,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,8,운중동행정복지센터,0,0,80,62,73,42,40,31,36,0,18,13,24,20,16,2,0,2,2,7,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,9,판교원마을1.2단지.판교도서관,0,9,89,91,78,40,49,33,33,42,20,16,0,22,0,4,0,4,4,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,10,판교TG(경유),0,9,89,91,78,40,49,33,33,42,20,16,0,22,0,4,0,4,4,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,11,금토JC(경유),0,9,89,91,78,40,49,33,33,42,20,16,0,22,0,4,0,4,4,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,12,서울진입(경유),0,9,89,91,78,40,49,33,33,42,20,16,0,22,0,4,0,4,4,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,13,청계산입구역(경유),0,9,89,91,78,40,49,33,33,42,20,16,0,22,0,4,0,4,4,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,14,양재IC(경유),0,9,89,91,78,40,49,33,33,42,20,16,0,22,0,4,0,4,4,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,15,서초IC(경유),0,9,89,91,78,40,49,33,33,42,20,16,0,22,0,4,0,4,4,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,16,반포IC(경유),0,9,89,91,78,40,49,33,33,42,20,16,0,22,0,4,0,4,4,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,17,한남IC(경유),0,9,89,91,78,40,49,33,33,42,20,16,0,22,0,4,0,4,4,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,18,순천향대학병원,0,7,38,78,96,73,20,38,24,31,18,9,0,20,9,18,0,0,0,2,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,19,한남1고가차도(경유),0,7,38,78,96,73,20,38,24,31,18,9,0,20,9,18,0,0,0,2,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,20,남산1호터널TG(경유),0,7,38,78,96,73,20,38,24,31,18,9,0,20,9,18,0,0,0,2,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,21,서울백병원.국가인권위.안중근활동터(중),0,2,27,51,62,56,13,27,22,16,9,4,11,11,0,4,0,0,0,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,22,을지로2가.기업은행본점.서울노동청,0,0,13,36,42,40,7,22,18,13,2,2,0,7,0,4,0,0,0,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,23,서울시청,0,0,7,22,18,20,7,11,7,9,9,2,0,4,7,0,0,0,2,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,24,시청교차로(경유),0,0,7,22,18,20,7,11,7,9,9,2,0,4,7,0,0,0,2,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,25,신한은행본점,0,2,2,9,7,7,2,4,7,4,11,0,4,11,11,4,0,7,7,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,26,서울역버스환승센터(5번승강장)(중),0,7,2,11,7,2,2,2,4,7,16,2,7,16,31,13,4,9,11,7,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,27,서울역교차로(경유),0,7,2,11,7,2,2,2,4,7,16,2,7,16,31,13,4,9,11,7,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,28,숭례문,0,0,0,9,7,0,0,0,0,4,0,4,7,33,38,20,0,0,13,9,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,29,남대문시장,0,0,9,0,0,0,0,4,0,2,0,7,20,0,42,0,0,11,0,0,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,30,명동입구,0,0,11,2,2,16,0,0,0,0,18,9,24,87,71,62,40,24,27,20,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,31,남대문세무서.서울백병원(중),0,0,0,11,11,29,0,7,0,7,24,16,36,98,93,71,62,38,42,27,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,32,남산1호터널TG(경유),0,0,0,11,11,47,0,7,0,7,24,16,42,98,93,71,62,38,42,27,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,33,한남1고가차도진입(경유),0,0,0,11,11,47,0,7,0,7,24,16,42,98,93,71,62,38,42,27,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,34,순천향대학병원,0,0,13,9,22,4,0,9,4,13,20,22,38,0,98,73,67,36,53,31,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,35,한남IC(경유),0,0,13,9,22,4,0,9,4,13,20,22,38,0,98,73,67,36,53,31,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,36,반포IC(경유),0,0,13,9,22,4,0,9,4,13,20,22,38,0,98,73,67,36,53,31,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,37,서초IC(경유),0,0,13,9,22,4,0,9,4,13,20,22,38,0,98,73,67,36,53,31,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,38,양재IC(경유),0,0,13,9,22,4,0,9,4,13,20,22,38,0,98,73,67,36,53,31,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,39,청계산입구역(경유),0,0,13,9,22,4,0,9,4,13,20,22,38,0,98,73,67,36,53,31,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,40,성남진입(경유),0,0,13,9,22,4,0,9,4,13,20,22,38,0,98,73,67,36,53,31,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,41,금토JC(경유),0,0,13,9,22,4,0,9,4,13,20,22,38,0,98,73,67,36,53,31,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,42,판교TG(경유),0,0,13,9,22,4,0,9,4,13,20,22,38,0,98,73,67,36,53,31,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,43,판교원마을1.2단지.판교도서관,0,0,11,0,18,31,0,9,0,0,16,22,20,33,78,67,44,29,33,44,27,0,0,0,
4103,판교대장로동측 - 판교대장로서측,44,운중동행정복지센터사거리,0,0,0,0,7,0,0,2,0,9,4,20,18,18,64,58,33,20,33,47,18,0,0,0,
4103,판교대장로동측 - 판교대장로서측,45,태영데시앙,0,0,0,0,4,0,0,0,0,7,0,16,13,16,49,40,20,18,27,40,13,0,0,0,
4103,판교대장로동측 - 판교대장로서측,46,경남아너스빌.서판교성당,0,0,9,0,2,0,0,0,0,0,2,9,9,13,42,38,9,16,22,33,9,0,0,0,
4103,판교대장로동측 - 판교대장로서측,47,판교퍼스트힐푸르지오1단지,0,0,0,0,0,0,0,0,0,4,0,0,13,2,38,29,7,13,0,20,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,48,판교퍼스트힐푸르지오2단지,0,0,7,0,0,0,0,0,0,2,0,0,0,11,31,20,24,9,9,16,7,0,0,0,
4103,판교대장로동측 - 판교대장로서측,49,SK.금강테라스하우스,0,0,2,0,0,0,0,0,0,0,0,0,7,0,18,11,4,4,11,13,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,50,판교반디유치원.복합문화단지,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,13,2,9,7,4,0,0,0,
4103,판교대장로동측 - 판교대장로서측,51,힐스테이트판교엘포레4단지,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,4,2,0,0,0,0,
4103,판교대장로동측 - 판교대장로서측,52,판교대장로서측,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,0,나루마을.월드반도,0,0,22,16,13,7,7,0,2,9,1,1,4,4,0,0,2,2,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,1,새강마을사거리(경유),0,0,22,16,13,7,7,0,2,9,1,1,4,4,0,0,2,2,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,2,솔빛마을.서해.쌍용아파트,0,0,37,30,27,10,10,0,7,13,0,0,9,0,0,0,4,4,1,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,3,다은마을(중),0,0,46,49,33,12,13,0,0,16,7,0,9,0,1,0,7,4,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,4,메타폴리스(중),0,9,67,66,40,15,24,0,0,20,0,10,16,0,3,0,0,7,4,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,5,한빛마을(중),0,13,69,72,49,16,33,0,9,0,6,13,29,3,4,0,13,9,9,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,6,예당마을.롯데캐슬(중),0,16,98,75,53,18,16,0,0,22,10,0,44,13,7,0,16,13,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,7,기흥동탄TG(경유),0,16,98,75,53,18,16,0,0,22,10,0,44,13,7,0,16,13,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,8,기흥휴게소(경유),0,16,98,75,53,18,16,0,0,22,10,0,44,13,7,0,16,13,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,9,수원신갈IC(경유),0,16,98,75,53,18,16,0,0,22,10,0,44,13,7,0,16,13,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,10,신갈JC(경유),0,16,98,75,53,18,16,0,0,22,10,0,44,13,7,0,16,13,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,11,죽전(경유),0,16,98,75,53,18,16,0,0,22,10,0,44,13,7,0,16,13,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,12,서울TG(경유),0,16,98,75,53,18,16,0,0,22,10,0,44,13,7,0,16,13,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,13,판교IC(경유),0,16,98,75,53,18,16,0,0,22,10,0,44,13,7,0,16,13,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,14,금토JC(경유),0,16,98,75,53,18,16,0,0,22,10,0,44,13,7,0,16,13,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,15,서울진입(경유),0,16,98,75,53,18,16,0,0,22,10,0,44,13,7,0,16,13,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,16,청계산입구역(경유),0,16,98,75,53,18,16,0,0,22,10,0,44,13,7,0,16,13,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,17,양재IC(경유),0,16,98,75,53,18,16,0,0,22,10,0,44,13,7,0,16,13,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,18,서초IC(경유),0,16,98,75,53,18,16,0,0,22,10,0,44,13,7,0,16,13,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,19,반포IC(경유),0,16,98,75,53,18,16,0,0,22,10,0,44,13,7,0,16,13,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,20,한남IC(경유),0,16,98,75,53,18,16,0,0,22,10,0,44,13,7,0,16,13,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,21,한남오거리(경유),0,16,98,75,53,18,16,0,0,22,10,0,44,13,7,0,16,13,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,22,한남1고가차도(경유),0,16,98,75,53,18,16,0,0,22,10,0,44,13,7,0,16,13,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,23,남산1호터널TG(경유),0,16,98,75,53,18,16,0,0,22,10,0,44,13,7,0,16,13,0,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,24,서울백병원.국가인권위.안중근활동터(중),0,0,13,53,46,33,12,19,0,2,9,10,0,22,7,4,0,12,7,3,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,25,SKT타워(경유),0,0,13,53,46,33,12,19,0,2,9,10,0,22,7,4,0,12,7,3,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,26,서울시청,0,0,2,42,24,13,4,3,0,0,4,7,0,29,13,3,0,11,9,1,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,27,시청교차로(경유),0,0,2,42,24,13,4,3,0,0,4,7,0,29,13,3,0,11,9,1,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,28,신한은행본점,0,0,0,16,10,7,1,4,0,0,16,6,6,42,24,3,0,16,1,4,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,29,숭례문(경유),0,0,0,16,10,7,1,4,0,0,16,6,6,42,24,3,0,16,1,4,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,30,서울역버스환승센터(6번승강장)(중),0,0,0,9,9,0,2,7,0,9,18,10,10,82,49,10,0,29,11,6,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,31,서울역교차로(경유),0,0,0,9,9,0,2,7,0,9,18,10,10,82,49,10,0,29,11,6,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,32,숭례문교차로(경유),0,0,0,9,9,0,2,7,0,9,18,10,10,82,49,10,0,29,11,6,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,33,남대문로3가(경유),0,0,0,9,9,0,2,7,0,9,18,10,10,82,49,10,0,29,11,6,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,34,명동입구,0,0,2,12,10,0,4,9,0,0,3,29,18,20,100,28,16,60,16,10,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,35,남대문세무서.서울백병원(중),0,0,0,24,9,2,6,16,0,0,18,36,33,33,97,118,18,62,27,13,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,36,남산1호터널TG(경유),0,0,0,24,9,2,6,16,0,0,18,36,33,33,97,118,18,62,27,13,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,37,한남1고가차도진입(경유),0,0,0,24,9,2,6,16,0,0,18,36,33,33,97,118,18,62,27,13,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,38,남산고가차도출입(경유),0,0,0,24,9,2,6,16,0,0,18,36,33,33,97,118,18,62,27,13,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,39,한남IC(경유),0,0,0,24,9,2,6,16,0,0,18,36,33,33,97,118,18,62,27,13,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,40,반포IC(경유),0,0,0,24,9,2,6,16,0,0,18,36,33,33,97,118,18,62,27,13,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,41,서초IC(경유),0,0,0,24,9,2,6,16,0,0,18,36,33,33,97,118,18,62,27,13,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,42,양재IC(경유),0,0,0,24,9,2,6,16,0,0,18,36,33,33,97,118,18,62,27,13,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,43,청계산입구역(경유),0,0,0,24,9,2,6,16,0,0,18,36,33,33,97,118,18,62,27,13,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,44,성남진입(경유),0,0,0,24,9,2,6,16,0,0,18,36,33,33,97,118,18,62,27,13,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,45,금토JC(경유),0,0,0,24,9,2,6,16,0,0,18,36,33,33,97,118,18,62,27,13,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,46,판교IC(경유),0,0,0,24,9,2,6,16,0,0,18,36,33,33,97,118,18,62,27,13,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,47,서울TG(경유),0,0,0,24,9,2,6,16,0,0,18,36,33,33,97,118,18,62,27,13,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,48,죽전(경유),0,0,0,24,9,2,6,16,0,0,18,36,33,33,97,118,18,62,27,13,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,49,신갈JC(경유),0,0,0,24,9,2,6,16,0,0,18,36,33,33,97,118,18,62,27,13,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,50,수원신갈IC(경유),0,0,0,24,9,2,6,16,0,0,18,36,33,33,97,118,18,62,27,13,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,51,기흥휴게소(경유),0,0,0,24,9,2,6,16,0,0,18,36,33,33,97,118,18,62,27,13,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,52,기흥동탄TG(경유),0,0,0,24,9,2,6,16,0,0,18,36,33,33,97,118,18,62,27,13,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,53,예당마을.롯데캐슬(중),0,0,0,0,13,6,0,4,10,0,13,31,15,27,18,104,42,0,62,22,12,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,54,한빛마을.석우중학교(중),0,0,0,4,10,4,0,3,6,0,11,24,10,22,29,73,31,9,47,18,10,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,55,메타폴리스(중),0,0,0,0,9,1,0,0,4,0,4,18,4,12,16,60,25,6,29,9,7,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,56,다은마을(중),0,0,0,2,3,0,0,0,1,0,0,13,0,6,13,42,19,4,24,6,1,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,57,새강마을.휴먼시아,0,0,0,0,1,0,0,0,0,0,2,0,4,3,9,33,31,0,20,0,0,0,0,0,
4108,나루마을.월드반도 - 나루마을.한화꿈에그린2차,58,나루마을.한화꿈에그린2차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,0,초당주공3단지후문,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,1,초당초등학교.현진에버빌,0,4,4,1,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,2,초당중학교.삼부르네상스아파트,0,7,10,7,9,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,3,동백경남아너스빌,0,16,11,13,11,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,4,동백역.성산마을서해그랑블,0,10,18,6,22,16,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,5,동백2동행정복지센터,0,0,0,7,0,18,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,6,쥬네브상가,0,0,0,7,0,18,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,7,동백소방서.동일하이빌.롯데캐슬,0,22,31,22,24,22,13,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,8,동백고.풍림코아루.호수마을서해그랑블,0,27,32,47,36,24,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,9,동백중학교,0,38,42,67,51,32,22,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,10,동막초등학교.호수마을계룡리슈빌.어울림,0,44,56,69,73,40,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,11,두산위브더제니스.호수마을.자연엔데시앙,0,52,76,82,98,49,29,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,12,동백이마트,0,60,86,91,109,51,40,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,13,어정역,0,64,91,98,86,82,42,34,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,14,어정풍림아파트,0,78,100,96,49,88,51,38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,15,갈천마을,0,80,91,91,109,90,56,42,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,16,지석역,0,82,93,98,107,58,58,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,17,어정삼거리.강남마을,0,0,98,93,100,88,60,42,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,18,강남대역.강남대입구,0,86,74,47,102,90,64,46,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,19,수원컨트리클럽,0,98,100,100,104,94,67,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,20,기흥역,0,0,98,98,69,104,69,56,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,21,롯데캐슬스카이.이안두드림.백남준아트센터,0,0,0,93,40,102,71,51,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,22,상미마을.신갈오거리.롯데캐슬레이시티,0,0,100,109,78,104,76,58,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,23,수원신갈TG(경유),0,0,100,109,78,104,76,58,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,24,신갈JC(경유),0,0,100,109,78,104,76,58,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,25,죽전(경유),0,0,100,109,78,104,76,58,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,26,서울TG(경유),0,0,100,109,78,104,76,58,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,27,판교IC(경유),0,0,100,109,78,104,76,58,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,28,금토JC(경유),0,0,100,109,78,104,76,58,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,29,서울진입(경유),0,0,100,109,78,104,76,58,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,30,청계산입구역(경유),0,0,100,109,78,104,76,58,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,31,양재IC(경유),0,0,100,109,78,104,76,58,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,32,서초IC(경유),0,0,100,109,78,104,76,58,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,33,반포IC(경유),0,0,100,109,78,104,76,58,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,34,한남IC(경유),0,0,100,109,78,104,76,58,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,35,순천향대학병원,0,0,93,102,89,82,64,64,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,36,한남1고가차도(경유),0,0,93,102,89,82,64,64,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,37,남산1호터널TG(경유),0,0,93,102,89,82,64,64,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,38,남대문세무서.국가인권위원회,0,0,70,56,62,38,38,33,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,39,청계2가교차로,0,0,58,52,47,27,22,27,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,40,조계사,0,0,36,34,20,11,10,13,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,41,세종문화회관,0,0,32,24,13,8,8,10,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,42,시청교차로(경유),0,0,32,24,13,8,8,10,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,43,신한은행본점,0,0,24,13,7,4,6,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,44,서울역버스환승센터(5번승강장)(중),0,0,32,22,13,6,8,9,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,45,서울역교차로(경유),0,0,32,22,13,6,8,9,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
