Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30
0,0,0,0,0,어린이,0,77,57,22,10,25,34,30,36,22,15,16,16,17,18,17,25,20,28,19,26,0,0,0
0,0,0,0,0,외국인,0,65,43,44,44,36,35,40,32,35,28,29,32,29,29,26,30,30,25,26,56,0,0,0
0,0,0,0,0,일반인,36,39,37,34,28,28,29,30,31,31,32,34,36,38,38,36,37,38,37,34,29,34,37,28
0,0,0,0,0,장애인,50,32,31,31,26,24,25,26,26,28,28,27,27,30,31,30,34,32,32,27,20,15,36,58
0,0,0,0,0,청소년,0,36,34,20,19,22,23,27,27,30,32,29,24,32,33,34,39,38,34,33,31,19,9,36
0,0,0,2023-12-06(수),맑음,경로,33,52,30,30,27,31,27,26,27,28,30,29,29,33,30,31,33,31,30,25,20,40,27,39
0,0,0,0,0,국가유공자,19,27,22,39,33,27,24,24,27,29,28,39,26,24,34,34,39,32,31,25,0,0,0,26
0,0,0,0,0,어린이,0,42,28,21,13,38,27,31,22,17,17,19,16,19,17,17,23,20,30,34,0,0,0,0
0,0,0,0,0,외국인,0,59,22,58,43,30,34,32,39,34,38,30,34,31,25,34,31,35,33,20,15,0,0,0
0,0,0,0,0,일반인,36,39,37,34,27,28,29,29,30,30,32,35,36,38,38,35,37,38,38,34,28,33,41,26
0,0,0,0,0,장애인,31,33,29,30,24,26,26,27,26,29,26,29,28,32,29,27,32,32,29,41,22,20,52,44
0,0,0,0,0,청소년,17,45,31,20,18,20,24,28,25,31,30,24,27,30,33,34,36,39,33,32,24,33,15,32
0,0,0,2023-12-07(목),맑음,경로,37,37,36,30,26,28,29,27,28,28,29,29,30,34,29,31,33,34,32,25,23,17,8,25
0,0,0,0,0,국가유공자,9,53,24,27,35,27,26,33,32,27,25,26,34,28,30,27,25,48,42,37,9,0,0,13
0,0,0,0,0,어린이,0,67,40,22,11,25,37,20,28,23,17,15,16,17,18,17,23,25,26,23,0,15,0,0
0,0,0,0,0,외국인,86,53,50,46,49,35,33,40,36,41,34,31,30,32,29,26,29,30,26,24,20,0,0,0
0,0,0,0,0,일반인,36,39,37,33,27,28,30,29,31,31,33,34,36,37,38,35,37,39,38,34,29,32,35,30
0,0,0,0,0,장애인,36,34,31,28,25,26,25,26,28,27,28,27,28,31,31,30,31,35,33,77,18,47,45,41
0,0,0,0,0,청소년,0,52,32,20,18,21,24,22,26,29,29,25,28,32,35,36,43,39,34,34,31,65,35,32
0,0,0,2023-12-08(금),맑음,경로,38,36,32,29,27,28,28,27,27,27,28,31,31,30,31,31,34,35,31,27,19,66,15,21
0,0,0,0,0,국가유공자,26,21,32,34,34,26,25,26,24,28,30,21,29,30,32,28,37,29,32,33,0,0,0,0
0,0,0,0,0,어린이,0,48,29,25,11,22,23,28,24,20,19,21,17,21,23,17,28,26,33,17,15,0,0,0
0,0,0,0,0,외국인,0,35,38,33,45,39,37,39,35,30,31,32,40,30,35,32,27,27,29,30,24,0,0,0
0,0,0,0,0,일반인,35,40,37,33,26,28,29,30,30,31,33,35,37,38,37,35,37,39,40,37,30,33,33,28
0,0,0,0,0,장애인,37,32,28,27,24,24,26,25,29,28,27,28,29,31,31,30,29,33,30,30,22,32,23,31
0,0,0,0,0,청소년,12,48,34,20,17,19,20,21,28,30,25,27,31,36,36,36,43,42,36,34,35,32,25,14
0,0,0,2023-12-09(토),맑음,경로,42,36,31,33,34,34,35,30,30,31,33,33,34,32,33,37,37,38,32,27,44,20,12,24
0,0,0,0,0,국가유공자,27,26,28,30,43,30,31,28,26,25,31,28,35,26,24,24,32,36,24,37,26,35,0,0
0,0,0,0,0,어린이,0,68,28,34,34,24,24,26,24,24,27,30,35,33,30,37,36,38,39,29,25,0,0,0
0,0,0,0,0,외국인,92,51,63,46,36,31,35,38,30,33,32,29,34,32,26,27,31,33,30,23,14,0,0,0
0,0,0,0,0,일반인,44,45,37,35,33,31,32,31,32,32,33,35,36,36,35,37,41,42,43,38,31,31,30,27
0,0,0,0,0,장애인,68,35,33,31,32,30,29,27,29,32,33,34,32,31,33,32,31,33,36,29,34,19,26,26
0,0,0,0,0,청소년,10,51,33,33,30,23,25,26,27,30,34,37,39,40,43,48,51,46,42,36,24,47,10,7
0,0,0,2023-12-10(일),맑음,경로,35,34,32,31,34,35,31,31,30,31,34,33,30,31,34,31,34,33,29,24,33,5,0,32
0,0,0,0,0,국가유공자,75,19,25,30,24,38,37,25,27,30,30,25,30,25,37,31,21,22,24,0,0,35,0,0
0,0,0,0,0,어린이,0,48,30,47,41,26,23,25,25,26,28,29,32,34,33,32,32,34,33,17,0,0,0,0
0,0,0,0,0,외국인,0,51,48,55,30,36,32,32,35,34,31,29,33,42,25,35,28,32,30,35,0,0,0,0
0,0,0,0,0,일반인,48,47,41,37,34,32,30,31,31,31,31,33,34,34,35,37,39,39,38,34,29,30,31,26
0,0,0,0,0,장애인,84,37,33,29,32,33,29,31,28,33,31,33,28,28,29,31,73,33,31,25,20,7,98,0
0,0,0,0,0,청소년,42,52,42,39,32,23,25,25,28,26,29,34,37,41,44,45,47,45,43,35,29,30,41,7
0,0,0,2023-12-11(월),강우,경로,41,35,31,29,27,29,27,26,27,28,29,30,30,30,32,30,33,31,31,24,23,26,37,23
0,0,0,0,0,국가유공자,10,25,29,54,25,22,28,34,29,19,29,24,28,35,33,30,36,36,37,20,35,23,0,0
0,0,0,0,0,어린이,0,0,36,27,12,28,40,26,31,17,15,16,14,18,19,17,26,23,24,16,12,0,0,0
0,0,0,0,0,외국인,0,46,32,43,46,48,35,40,35,42,33,30,35,34,39,31,25,31,17,29,16,0,0,0
0,0,0,0,0,일반인,34,39,38,34,27,28,29,30,30,31,32,34,36,38,39,36,37,37,37,33,28,28,37,26
0,0,0,0,0,장애인,45,40,30,28,24,24,25,24,24,25,26,26,29,31,32,27,30,28,32,26,20,31,28,29
0,0,0,0,0,청소년,58,42,34,26,23,27,19,18,25,26,26,25,27,31,34,33,35,36,33,32,26,12,35,60
0,0,0,2023-12-12(화),맑음,경로,36,35,32,29,26,27,29,26,27,27,28,29,30,30,30,31,34,33,29,26,26,40,24,34
0,0,0,0,0,국가유공자,25,48,29,33,39,34,21,22,33,22,20,28,27,35,31,31,37,27,32,38,22,0,0,0
0,0,0,0,0,어린이,0,78,24,25,13,38,30,27,28,21,16,17,16,20,17,19,23,26,28,22,0,0,0,0
0,0,0,0,0,외국인,0,84,67,45,38,31,37,38,38,41,34,34,31,31,29,28,28,25,34,21,19,0,0,0
0,0,0,0,0,일반인,34,38,37,34,27,28,29,30,31,30,32,34,36,38,38,36,37,38,37,34,29,32,35,30
0,0,0,0,0,장애인,33,32,30,29,25,24,25,24,26,28,27,28,29,31,29,29,31,29,36,26,20,27,79,22
0,0,0,0,0,청소년,244,38,34,21,24,24,19,24,22,28,28,29,29,34,36,35,42,40,35,33,21,55,35,40
0,0,0,2023-12-13(수),맑음,경로,44,35,32,30,48,27,28,27,27,27,28,29,30,30,30,30,33,33,28,27,19,65,29,15
0,0,0,0,0,국가유공자,14,37,36,29,34,28,32,26,26,32,27,23,25,31,29,23,34,28,31,22,15,0,0,0
0,0,0,0,0,어린이,0,40,35,22,14,30,32,38,24,16,16,19,17,20,19,18,24,26,24,37,37,0,0,0
0,0,0,0,0,외국인,51,49,62,46,47,28,39,36,44,33,33,41,29,31,33,27,31,31,23,21,18,0,0,0
0,0,0,0,0,일반인,36,39,37,33,27,28,29,30,30,30,32,34,36,37,37,36,37,38,38,35,28,32,37,28
0,0,0,0,0,장애인,45,39,29,28,25,25,25,26,25,30,28,27,45,30,29,28,31,29,34,86,17,11,10,25
0,0,0,0,0,청소년,71,46,32,19,21,24,22,24,21,26,26,30,29,33,35,38,43,42,36,33,25,27,34,20
0,0,0,2023-12-14(목),강우,경로,32,35,32,30,28,27,30,27,27,28,28,29,30,30,31,31,33,33,32,27,23,0,43,18
0,0,0,0,0,국가유공자,25,40,30,31,37,23,27,31,26,25,27,22,32,25,36,27,36,33,31,22,25,0,125,49
0,0,0,0,0,어린이,0,80,37,26,13,28,33,39,34,27,17,17,17,18,18,18,20,17,37,30,0,0,0,0
0,0,0,0,0,외국인,0,46,51,112,43,48,41,37,33,30,30,28,36,28,28,26,29,32,34,31,24,0,0,0
0,0,0,0,0,일반인,35,40,37,33,27,28,29,30,30,31,33,35,36,38,38,36,38,39,39,35,28,32,33,29
0,0,0,0,0,장애인,43,34,31,29,25,27,28,25,25,28,27,39,29,32,30,28,29,33,31,28,22,22,46,28
0,0,0,0,0,청소년,20,43,33,19,21,22,25,26,28,30,30,27,28,34,36,37,42,40,35,31,31,1,45,31
0,0,서대문구,2023-12-01(금),맑음,경로,29,38,34,30,28,26,26,28,28,28,28,30,29,29,30,29,34,35,31,22,20,63,48,35
0,0,0,0,0,국가유공자,19,82,29,29,32,31,36,25,28,24,28,37,30,26,36,29,28,23,49,0,16,0,0,0
0,0,0,0,0,어린이,0,0,30,15,7,26,22,17,23,10,12,14,17,16,14,13,13,13,16,24,0,0,0,0
0,0,0,0,0,외국인,0,0,0,48,28,21,41,53,22,23,26,26,12,21,19,19,15,38,43,13,5,0,0,0
0,0,0,0,0,일반인,29,35,36,37,29,28,28,29,30,31,32,35,36,37,36,32,34,36,36,33,28,26,30,24
0,0,0,0,0,장애인,24,35,27,28,24,25,23,23,25,25,24,26,27,28,28,26,26,37,36,27,29,11,34,0
0,0,0,0,0,청소년,59,36,30,17,18,25,23,30,32,39,22,20,26,25,23,23,25,24,23,24,14,35,26,0
0,0,0,2023-12-02(토),맑음,경로,36,39,32,30,31,30,30,29,27,28,31,32,30,29,32,33,34,29,31,17,29,10,39,18
0,0,0,0,0,국가유공자,6,16,22,13,32,17,35,28,20,30,33,24,30,30,26,20,31,33,7,19,0,0,0,0
0,0,0,0,0,어린이,0,0,17,26,18,18,21,21,20,18,23,23,22,19,16,24,22,21,29,13,11,0,0,0
0,0,0,0,0,외국인,0,19,0,0,48,22,24,16,17,20,21,23,27,21,13,30,6,22,9,18,0,0,0,0
0,0,0,0,0,일반인,33,37,33,32,31,30,30,31,31,30,31,34,33,32,31,31,35,36,36,32,23,25,26,18
0,0,0,0,0,장애인,29,31,25,31,31,24,34,26,26,25,29,27,27,25,27,24,27,29,28,24,24,30,6,94
0,0,0,0,0,청소년,4,43,49,37,27,20,23,26,24,22,23,24,27,25,24,27,28,29,24,23,21,13,37,15
0,0,0,2023-12-03(일),맑음,경로,801,35,29,33,31,33,28,29,29,29,31,33,29,29,27,29,33,33,28,23,0,14,35,22
0,0,0,0,0,국가유공자,8,44,32,23,22,41,26,24,18,21,27,30,14,23,43,31,16,7,19,0,0,0,0,0
0,0,0,0,0,어린이,0,0,21,39,23,26,21,22,23,21,21,27,21,19,17,19,30,26,0,10,0,0,0,0
0,0,0,0,0,외국인,0,0,36,0,36,71,39,26,21,21,26,19,18,20,49,31,14,58,13,0,0,0,0,0
0,0,0,0,0,일반인,32,34,31,32,31,30,28,29,29,28,29,30,29,29,29,30,33,34,33,29,23,24,24,22
0,0,0,0,0,장애인,35,37,29,29,47,34,24,24,26,28,26,23,24,24,25,22,23,23,20,22,64,0,31,46
0,0,0,0,0,청소년,0,44,39,41,23,21,22,23,23,21,22,22,24,27,21,25,28,27,24,21,14,65,22,17
0,0,0,2023-12-04(월),맑음,경로,29,38,30,28,27,26,28,26,26,25,29,30,30,30,30,31,32,30,29,23,19,31,72,0
0,0,0,0,0,국가유공자,25,14,97,25,28,24,27,30,35,27,33,29,28,33,31,21,31,27,31,0,0,0,0,0
0,0,0,0,0,어린이,0,0,26,16,8,18,24,23,22,9,10,12,13,12,14,11,15,13,7,0,0,0,0,0
0,0,0,0,0,외국인,0,45,5,43,51,27,25,43,17,14,25,18,34,28,14,10,11,14,39,25,0,0,0,0
0,0,0,0,0,일반인,29,35,37,38,29,28,27,28,29,29,32,34,36,37,37,33,35,36,35,31,26,28,26,22
0,0,0,0,0,장애인,30,31,31,26,24,23,23,25,23,23,24,24,25,35,29,27,28,27,27,144,19,0,50,34
0,0,0,0,0,청소년,17,37,29,20,18,20,20,19,27,26,21,19,23,23,21,23,22,24,20,25,25,10,37,0
0,0,0,2023-12-05(화),맑음,경로,28,36,34,32,29,26,27,29,29,29,29,31,30,29,30,31,32,31,30,22,20,47,0,25
0,0,0,0,0,국가유공자,8,26,39,27,33,29,23,29,30,33,20,26,26,27,22,32,29,43,32,21,0,0,0,0
0,0,0,0,0,어린이,0,0,30,17,7,18,12,20,25,18,11,14,15,13,15,11,15,14,19,45,0,0,0,0
0,0,0,0,0,외국인,0,16,0,80,62,19,19,34,28,20,28,15,13,20,20,8,9,22,13,3,0,0,0,0
0,0,0,0,0,일반인,28,34,36,37,29,28,28,29,29,30,33,35,36,36,36,33,36,36,35,31,26,29,29,27
0,0,0,0,0,장애인,31,31,28,29,24,23,24,24,25,22,26,26,26,29,27,29,27,36,25,24,20,62,0,37
0,0,0,0,0,청소년,0,37,28,17,14,23,20,19,25,27,26,22,22,23,21,20,22,25,17,24,17,75,51,6
0,0,0,2023-12-06(수),맑음,경로,34,39,35,28,28,26,28,28,28,28,30,30,32,29,32,29,33,29,30,29,13,17,48,30
0,0,0,0,0,국가유공자,7,11,27,29,30,25,30,25,35,26,30,28,28,28,29,31,28,33,36,28,34,75,0,0
0,0,0,0,0,어린이,0,0,31,15,7,11,24,27,21,11,12,14,16,14,15,13,13,17,26,0,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,41,13,20,27,43,22,18,25,26,32,19,27,23,11,15,0,0,0,0,0
0,0,0,0,0,일반인,29,34,36,37,29,27,28,28,30,30,32,35,36,36,36,33,35,36,35,31,26,27,28,26
0,0,0,0,0,장애인,33,32,29,26,24,24,23,23,24,23,26,27,26,30,29,26,32,24,36,28,21,21,0,45
0,0,0,0,0,청소년,0,31,29,17,15,22,22,27,23,28,21,22,25,23,23,22,23,26,25,22,13,28,0,0
0,0,0,2023-12-07(목),맑음,경로,30,38,34,30,28,28,27,26,27,27,28,31,31,29,30,30,31,32,30,22,14,41,0,34
0,0,0,0,0,국가유공자,7,28,25,48,28,22,32,25,30,26,22,28,34,28,31,25,40,52,25,0,0,0,16,0
0,0,0,0,0,어린이,0,0,24,16,7,22,21,29,20,12,10,15,14,14,15,12,17,14,20,26,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,44,40,14,24,33,20,29,13,18,24,20,14,38,15,0,28,0,0,0,0
0,0,0,0,0,일반인,30,35,36,37,29,28,29,29,30,31,33,35,36,36,36,33,36,37,36,32,26,27,29,23
0,0,0,0,0,장애인,24,31,28,29,22,42,26,26,27,24,24,26,27,30,27,26,28,30,45,27,27,40,73,0
0,0,0,0,0,청소년,45,43,27,17,16,18,24,23,25,28,25,22,23,22,22,22,25,24,26,25,18,28,9,0
0,0,0,2023-12-08(금),맑음,경로,29,39,32,28,29,27,27,28,27,27,29,31,32,29,29,30,32,38,31,23,12,7,35,12
0,0,0,0,0,국가유공자,5,15,25,30,29,25,29,28,27,21,24,29,26,31,25,24,26,23,38,33,0,19,0,0
0,0,0,0,0,어린이,0,0,19,16,7,15,21,30,22,12,15,14,19,16,14,13,12,16,20,17,4,0,0,0
0,0,0,0,0,외국인,0,0,0,0,49,45,24,20,9,16,13,28,35,20,29,47,30,12,0,9,35,0,0,0
0,0,0,0,0,일반인,30,35,36,36,29,28,29,30,30,30,32,34,35,36,35,32,34,36,36,32,27,26,24,26
0,0,0,0,0,장애인,28,30,29,27,23,22,24,25,25,24,23,28,29,27,32,25,27,29,30,23,83,9,103,58
0,0,0,0,0,청소년,54,21,26,17,17,24,21,25,21,28,18,20,24,25,22,21,21,26,27,26,29,23,12,9
0,0,0,2023-12-09(토),맑음,경로,34,34,33,35,31,29,32,29,28,29,32,35,31,58,33,31,38,35,33,21,13,45,34,18
0,0,0,0,0,국가유공자,5,12,25,15,27,24,38,31,28,38,24,27,28,32,38,20,38,37,38,23,0,0,0,0
0,0,0,0,0,어린이,0,86,34,49,18,20,27,18,18,19,21,23,27,23,20,22,26,41,42,15,6,0,0,0
0,0,0,0,0,외국인,0,0,34,0,0,19,33,30,15,27,49,35,31,9,22,15,15,24,27,0,0,0,0,0
0,0,0,0,0,일반인,35,36,31,33,31,29,31,30,31,30,31,33,33,32,30,31,35,37,37,32,23,25,24,21
0,0,0,0,0,장애인,24,40,24,28,27,26,25,26,25,26,28,29,28,28,25,23,30,30,29,24,80,14,0,18
0,0,0,0,0,청소년,41,38,37,31,25,22,25,22,20,21,22,23,24,24,26,24,29,31,26,21,15,19,14,5
0,0,0,2023-12-10(일),맑음,경로,367,38,31,30,31,33,28,29,27,28,32,33,31,29,29,31,32,31,28,25,15,42,0,15
0,0,0,0,0,국가유공자,7,45,23,13,26,23,32,18,45,28,28,20,16,20,42,22,38,62,27,0,0,0,0,0
0,0,0,0,0,어린이,14,0,10,32,24,32,23,21,24,20,20,21,22,21,24,22,16,48,19,4,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,0,36,39,28,25,29,34,21,14,21,38,19,14,26,15,28,0,0,0,0
0,0,0,0,0,일반인,32,33,32,32,30,30,28,29,28,28,29,30,29,29,30,31,34,34,33,28,22,26,23,22
0,0,0,0,0,장애인,37,63,29,25,25,26,26,24,25,27,25,27,24,27,25,23,28,27,26,18,27,42,0,0
0,0,0,0,0,청소년,62,35,22,34,26,22,19,20,20,21,22,23,23,26,24,26,32,28,30,23,17,21,8,13
0,0,0,2023-12-11(월),강우,경로,31,38,31,31,29,25,28,27,28,27,29,30,31,29,30,34,33,34,27,26,12,32,0,27
0,0,0,0,0,국가유공자,35,15,23,28,29,29,31,31,26,22,35,30,30,29,25,30,31,31,12,0,30,0,0,0
0,0,0,0,0,어린이,0,36,28,17,8,15,22,21,17,9,11,13,14,13,16,11,12,10,11,42,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,40,47,19,29,46,21,25,28,24,31,49,21,17,15,20,46,0,0,0,0
0,0,0,0,0,일반인,29,33,37,38,30,28,28,29,30,30,33,35,35,37,37,34,35,35,34,30,24,25,26,23
0,0,0,0,0,장애인,27,30,30,27,25,23,25,26,24,23,25,27,27,27,34,31,32,28,25,21,22,24,28,30
0,0,0,0,0,청소년,73,34,28,18,17,20,22,19,31,26,24,16,23,22,22,23,20,26,22,22,22,4,19,0
0,0,0,2023-12-12(화),맑음,경로,33,38,32,30,28,26,27,29,27,27,29,31,31,30,30,29,32,31,28,18,17,35,0,42
0,0,0,0,0,국가유공자,14,13,27,32,26,31,40,24,26,21,27,29,30,31,32,15,27,34,17,29,0,3,0,0
0,0,0,0,0,어린이,0,0,21,16,8,15,35,28,26,20,10,14,15,13,15,9,18,18,11,0,0,0,0,0
0,0,0,0,0,외국인,0,0,17,65,46,1,17,81,21,15,17,12,26,16,10,17,17,42,21,22,9,0,0,0
0,0,0,0,0,일반인,29,34,37,37,29,28,28,30,30,31,33,34,36,36,35,32,35,36,35,31,26,27,28,24
0,0,0,0,0,장애인,26,32,28,28,25,24,24,25,25,28,26,27,27,29,28,47,26,30,37,32,19,27,0,45
0,0,0,0,0,청소년,81,30,27,18,19,26,23,23,24,28,25,20,22,24,24,21,22,23,22,24,28,0,0,11
0,0,0,2023-12-13(수),맑음,경로,31,37,36,30,27,28,29,28,27,29,29,31,31,30,29,30,30,32,32,33,18,52,11,37
0,0,0,0,0,국가유공자,21,23,116,34,31,24,37,28,20,25,30,27,28,23,19,31,28,41,30,17,0,11,0,0
0,0,0,0,0,어린이,0,42,34,16,9,20,26,24,27,11,12,12,15,13,14,14,18,8,28,21,0,0,0,0
0,0,0,0,0,외국인,0,0,7,0,45,24,54,13,28,17,12,24,14,45,19,14,13,27,20,12,0,0,0,0
0,0,0,0,0,일반인,28,35,36,36,29,28,29,29,31,31,33,34,35,35,35,32,35,35,36,30,26,28,26,23
0,0,0,0,0,장애인,26,34,27,28,23,25,23,24,23,24,25,26,27,28,27,25,28,27,28,24,32,23,0,60
0,0,0,0,0,청소년,20,34,27,17,18,21,23,28,29,29,24,18,24,24,21,26,26,25,33,26,19,36,0,0
0,0,0,2023-12-14(목),강우,경로,29,38,34,29,28,27,27,27,28,28,31,31,31,29,30,31,33,32,29,23,21,51,55,37
0,0,0,0,0,국가유공자,10,19,29,23,24,29,33,35,32,28,37,30,36,28,31,26,29,34,26,19,0,0,0,0
0,0,0,0,0,어린이,0,0,23,14,7,23,34,30,30,17,9,13,15,14,12,14,14,15,22,60,0,0,0,0
0,0,0,0,0,외국인,0,12,6,0,29,31,17,18,16,8,20,30,13,16,23,22,20,15,5,14,0,0,0,0
0,0,0,0,0,일반인,31,33,36,36,29,29,30,30,31,31,33,35,36,36,36,33,36,37,37,32,26,23,30,21
0,0,0,0,0,장애인,29,34,29,27,25,23,26,24,25,26,26,27,27,30,29,25,29,29,30,32,13,43,19,22
0,0,0,0,0,청소년,45,41,29,16,16,24,23,29,30,27,24,19,22,22,24,22,24,22,34,26,15,49,24,33
0,0,서초구,2023-12-01(금),맑음,경로,24,36,31,30,28,26,26,27,27,30,32,33,34,33,34,35,35,37,36,34,23,51,13,0
0,0,0,0,0,국가유공자,53,37,28,35,26,30,26,29,21,28,29,33,36,32,31,36,29,35,33,38,14,14,0,0
0,0,0,0,0,어린이,0,0,17,15,9,21,26,37,27,21,18,17,18,22,20,21,26,27,23,10,25,0,0,0
0,0,0,0,0,외국인,0,0,0,26,26,36,30,25,34,37,31,42,31,30,29,32,29,26,38,0,0,0,0,0
0,0,0,0,0,일반인,35,34,32,31,27,26,28,29,31,32,35,38,40,43,42,38,40,40,41,39,34,31,29,28
0,0,0,0,0,장애인,55,34,29,26,25,26,27,27,27,30,33,32,34,34,35,34,35,35,35,34,28,48,45,31
0,0,0,0,0,청소년,59,34,33,17,15,29,23,23,23,26,23,20,21,29,29,28,31,31,26,26,17,19,26,12
0,0,0,2023-12-02(토),맑음,경로,31,39,31,32,31,30,31,29,30,32,34,36,34,33,35,36,38,38,36,30,26,29,22,17
0,0,0,0,0,국가유공자,0,38,29,35,25,22,26,23,24,32,36,30,30,30,33,29,35,36,38,17,0,0,0,0
0,0,0,0,0,어린이,0,43,30,27,25,20,21,27,24,25,26,29,30,25,28,32,38,28,36,32,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,24,24,37,30,24,25,28,33,37,32,29,32,30,40,36,35,0,0,0,0
0,0,0,0,0,일반인,43,41,33,34,31,29,30,31,32,33,34,36,38,36,36,38,40,41,41,38,37,32,31,31
0,0,0,0,0,장애인,65,41,30,30,32,28,29,29,29,32,32,36,37,34,35,38,39,37,36,26,22,32,50,0
0,0,0,0,0,청소년,96,67,46,45,32,26,29,28,27,24,28,29,30,27,29,33,37,33,30,28,19,18,12,0
0,0,0,2023-12-03(일),맑음,경로,68,46,31,32,30,29,27,29,32,33,33,34,33,32,34,36,36,34,38,30,44,0,35,0
0,0,0,0,0,국가유공자,0,22,26,51,27,29,28,34,34,27,29,35,30,22,32,23,31,22,28,25,42,0,0,0
0,0,0,0,0,어린이,0,55,15,29,23,23,20,25,24,26,28,25,28,26,27,29,36,26,30,24,0,0,0,0
0,0,0,0,0,외국인,0,0,0,29,7,34,28,34,26,35,32,38,25,31,44,30,33,26,46,0,0,0,0,0
0,0,0,0,0,일반인,42,41,33,33,30,29,29,29,29,31,32,34,35,35,35,37,39,38,37,33,31,31,32,30
0,0,0,0,0,장애인,63,44,29,38,28,28,23,29,27,32,30,33,36,33,33,37,35,35,31,29,28,114,0,0
0,0,0,0,0,청소년,57,69,41,38,31,23,25,27,24,23,25,26,28,27,29,30,35,34,29,22,25,14,47,24
0,0,0,2023-12-04(월),맑음,경로,26,38,31,29,28,26,27,27,28,28,31,33,34,33,35,34,34,34,36,32,27,34,60,0
0,0,0,0,0,국가유공자,56,30,39,33,30,32,20,20,27,28,29,36,30,26,33,29,35,32,24,35,10,0,0,29
0,0,0,0,0,어린이,0,0,20,15,9,26,26,27,27,20,15,15,17,16,15,15,17,16,24,34,0,0,0,0
0,0,0,0,0,외국인,0,119,0,20,15,33,16,46,30,31,27,35,24,32,35,32,34,39,25,0,0,0,0,0
0,0,0,0,0,일반인,32,33,33,32,27,26,28,29,31,31,33,36,38,42,43,39,40,39,39,35,31,36,34,33
0,0,0,0,0,장애인,48,37,27,27,23,25,27,29,30,28,30,32,33,35,37,35,34,32,33,29,30,56,46,34
0,0,0,0,0,청소년,24,35,33,16,15,22,24,21,19,24,24,17,17,23,26,23,26,27,26,27,23,22,0,0
0,0,0,2023-12-05(화),맑음,경로,29,39,34,30,29,27,27,26,28,30,33,34,34,32,34,34,35,35,36,31,29,51,34,94
0,0,0,0,0,국가유공자,0,22,34,34,24,30,33,23,25,26,26,34,27,24,34,34,35,32,36,26,21,0,0,0
0,0,0,0,0,어린이,0,4,22,15,9,25,23,18,43,19,16,16,19,18,17,16,20,21,19,6,26,0,0,0
0,0,0,0,0,외국인,0,0,0,0,0,13,17,34,37,23,23,35,30,28,22,32,36,40,30,0,0,0,0,0
0,0,0,0,0,일반인,36,34,32,32,27,26,28,29,30,31,34,36,39,42,42,39,40,40,39,37,32,32,35,34
0,0,0,0,0,장애인,41,37,29,27,26,27,27,29,28,30,32,33,33,35,35,34,35,33,35,26,35,55,76,59
0,0,0,0,0,청소년,0,40,30,16,16,25,30,25,25,31,32,24,19,27,27,25,28,28,28,27,17,18,0,24
0,0,0,2023-12-06(수),맑음,경로,33,39,31,30,28,26,27,27,27,29,32,33,34,32,34,36,36,35,34,32,31,67,45,0
0,0,0,0,0,국가유공자,0,29,44,30,23,32,23,21,27,27,28,33,35,25,34,31,28,29,32,32,24,0,0,0
0,0,0,0,0,어린이,0,128,15,16,10,30,18,31,18,14,16,16,19,16,18,17,20,26,12,19,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,11,18,63,35,41,35,41,21,30,31,27,29,43,35,0,0,0,0,0,0
0,0,0,0,0,일반인,35,34,32,31,27,26,28,29,31,31,33,37,40,42,42,39,40,39,39,36,31,30,34,32
0,0,0,0,0,장애인,42,39,29,28,24,25,29,28,28,29,31,34,33,34,36,35,34,37,35,32,29,57,67,19
0,0,0,0,0,청소년,16,43,30,16,18,30,24,24,21,25,28,22,23,26,28,24,28,30,28,27,17,26,0,0
0,0,0,2023-12-07(목),맑음,경로,43,38,31,29,29,27,28,26,28,30,33,34,34,32,34,34,36,36,35,31,27,34,36,0
0,0,0,0,0,국가유공자,0,30,39,30,27,32,28,26,24,26,31,31,32,33,34,30,38,36,37,30,32,0,0,0
0,0,0,0,0,어린이,0,38,37,14,10,24,32,26,22,19,15,16,17,18,17,17,19,20,16,25,4,0,0,0
0,0,0,0,0,외국인,0,0,0,11,28,25,5,31,33,27,29,27,35,33,22,35,41,46,16,24,0,0,0,0
0,0,0,0,0,일반인,36,34,32,31,27,26,28,28,31,32,34,36,39,41,41,38,40,41,41,38,32,32,33,30
0,0,0,0,0,장애인,48,34,29,27,25,27,29,27,29,31,32,33,34,33,37,34,34,37,36,32,25,33,51,31
0,0,0,0,0,청소년,21,58,29,16,18,19,20,18,20,20,23,19,22,26,27,26,28,31,29,25,19,7,41,0
0,0,0,2023-12-08(금),맑음,경로,23,38,31,30,28,27,27,27,27,30,32,34,35,33,34,35,37,38,36,47,22,45,0,63
0,0,0,0,0,국가유공자,0,29,37,32,19,28,26,26,22,32,31,33,37,30,31,25,31,34,32,27,32,0,0,0
0,0,0,0,0,어린이,0,0,31,15,9,24,24,24,26,22,16,18,20,23,20,21,24,25,22,23,47,0,0,0
